Time,nsm,nlg,nsmz,nmdz,nlgz,no3,sio4,po4
2014-08-28 12:00:00,1.07031757912633E-07,5.86909926711728E-08,1.12276023264433E-07,7.81248844072019E-08,2.22769674876326E-08,1.2737340437188E-06,2.53831308123569E-06,1.39284152145761E-07
2014-08-29 00:00:00,8.88552806345517E-08,5.57187787075561E-08,1.1659046041595E-07,8.07180268060085E-08,2.26486875000256E-08,1.29978600183012E-06,2.60448144521833E-06,1.41806424587922E-07
2014-08-29 12:00:00,1.07886434823298E-07,5.87868218575055E-08,1.11238771271158E-07,7.83121375003062E-08,2.23339132676823E-08,1.33443298915403E-06,2.64892573096505E-06,1.42927079408242E-07
2014-08-30 00:00:00,8.93345631975526E-08,5.44456720818429E-08,1.12288743350343E-07,7.95450122891634E-08,2.25899057633237E-08,1.30846993293285E-06,2.60284521859275E-06,1.42290993791529E-07
2014-08-30 12:00:00,1.09806496631807E-07,6.00519873163004E-08,1.11355201175229E-07,8.00558184313362E-08,2.26773810388502E-08,1.30151087363903E-06,2.58135868555708E-06,1.39847293884374E-07
2014-08-31 00:00:00,8.89179669871421E-08,5.56764800067067E-08,1.14206664486617E-07,8.14838705885068E-08,2.28696989372679E-08,1.32369941780864E-06,2.61697393712348E-06,1.42913261064922E-07
2014-08-31 12:00:00,1.09473220930823E-07,6.13994939226732E-08,1.12855971848652E-07,8.15860986658845E-08,2.29013975406403E-08,1.35462766223647E-06,2.6807904854866E-06,1.43070308224284E-07
2014-09-01 00:00:00,8.81785131434233E-08,5.76051978280947E-08,1.17158503971759E-07,8.31606540574098E-08,2.30607681862445E-08,1.37383709624865E-06,2.69981124829992E-06,1.45830302198377E-07
2014-09-01 12:00:00,1.09164133524187E-07,6.18073709831445E-08,1.10509216761418E-07,8.16001341708451E-08,2.29073118844842E-08,1.3818619400917E-06,2.68968607285755E-06,1.44370983301609E-07
2014-09-02 00:00:00,8.91921442277741E-08,5.60858914440615E-08,1.11192952205052E-07,8.18252668941488E-08,2.29941493402695E-08,1.40576414205022E-06,2.73145160358848E-06,1.47565924943544E-07
2014-09-02 12:00:00,1.11288742545409E-07,6.09961863963469E-08,1.09921779173187E-07,8.12658940500255E-08,2.29854331986505E-08,1.41519427120658E-06,2.74547077503754E-06,1.46209384967874E-07
2014-09-03 00:00:00,8.94429812208936E-08,5.75233985772245E-08,1.16013289476016E-07,8.3290181454565E-08,2.32163018637262E-08,1.41984784074648E-06,2.75555711528858E-06,1.48215856469371E-07
2014-09-03 12:00:00,1.12051683870304E-07,6.07522167467868E-08,1.08470627331164E-07,8.17075337382225E-08,2.31697632761597E-08,1.40999275319351E-06,2.73464860827531E-06,1.45385069956142E-07
2014-09-04 00:00:00,8.96763380944775E-08,5.94055408560692E-08,1.17847743849575E-07,8.64286675112765E-08,2.37615597858498E-08,1.3833156731776E-06,2.69135275998995E-06,1.44763992960125E-07
2014-09-04 12:00:00,1.12733018592676E-07,6.11152076750464E-08,1.09676382837165E-07,8.3278815505788E-08,2.35697911266787E-08,1.37164561040156E-06,2.67044468136045E-06,1.41779682241241E-07
2014-09-05 00:00:00,9.23272332947338E-08,5.61723959302904E-08,1.12246282322306E-07,8.47232230109304E-08,2.38660960304442E-08,1.37732883032392E-06,2.68032116970263E-06,1.43514393183994E-07
2014-09-05 12:00:00,1.14075723207413E-07,5.99045788733783E-08,1.08380335086887E-07,8.33753603522546E-08,2.37473733074053E-08,1.38560768248318E-06,2.69343638676832E-06,1.42266322992403E-07
2014-09-06 00:00:00,9.26790291177831E-08,5.51238251671859E-08,1.11139726243158E-07,8.46261831212506E-08,2.397822036304E-08,1.40482804466508E-06,2.74360647232736E-06,1.45147613285433E-07
2014-09-06 12:00:00,1.14621832945291E-07,5.84793407132932E-08,1.0733657648087E-07,8.30995721667109E-08,2.38312847638788E-08,1.41599248259929E-06,2.75473075142522E-06,1.44219960868022E-07
2014-09-07 00:00:00,9.27784811697647E-08,5.43501901362532E-08,1.11823837792323E-07,8.4630489251263E-08,2.40989522400682E-08,1.45056801875201E-06,2.83464101704551E-06,1.48267746161949E-07
2014-09-07 12:00:00,1.14582927619416E-07,5.84138743940232E-08,1.07513964547475E-07,8.27466220470322E-08,2.38015242633479E-08,1.49113731399789E-06,2.89481471205337E-06,1.49611043702726E-07
2014-09-08 00:00:00,9.20322760297598E-08,5.43419428722972E-08,1.1196214419999E-07,8.49202634053802E-08,2.41449241449926E-08,1.52552950234525E-06,2.96952486004241E-06,1.53543313385814E-07
2014-09-08 12:00:00,1.13020413000805E-07,5.8939098025808E-08,1.08821227715711E-07,8.27153752671153E-08,2.37276087857788E-08,1.58656304739489E-06,3.06581093332302E-06,1.5645136677722E-07
2014-09-09 00:00:00,9.15222313222363E-08,5.35526738190285E-08,1.09253367247791E-07,8.3290984921991E-08,2.38531570708685E-08,1.63043075097642E-06,3.1451205158503E-06,1.61190223387238E-07
2014-09-09 12:00:00,1.13004365717075E-07,5.96081435167088E-08,1.0698981238939E-07,8.3184711284528E-08,2.37794844276743E-08,1.68173233504976E-06,3.2240556532474E-06,1.62831589622791E-07
2014-09-10 00:00:00,9.04552400914256E-08,5.44050887348117E-08,1.08490623732585E-07,8.43877000458998E-08,2.39941849980475E-08,1.7212591029987E-06,3.296849553845E-06,1.67080145445322E-07
2014-09-10 12:00:00,1.12833034015431E-07,6.11328254201241E-08,1.06846619585182E-07,8.40170133346345E-08,2.38392929538654E-08,1.76448830500605E-06,3.35635383143514E-06,1.68195914748923E-07
2014-09-11 00:00:00,9.22667963598785E-08,5.55476747819381E-08,1.09088568874501E-07,8.396767204154E-08,2.38306670111849E-08,1.77301192682496E-06,3.3709769090022E-06,1.70228962252636E-07
2014-09-11 12:00:00,1.15398148221418E-07,6.11204494588054E-08,1.06148543253244E-07,8.30066672849119E-08,2.36376745409443E-08,1.77561778023891E-06,3.34430743473666E-06,1.68383010010882E-07
2014-09-12 00:00:00,9.52414899511599E-08,5.58545979197258E-08,1.08947860136577E-07,8.34867230486559E-08,2.37457620070771E-08,1.74264052093711E-06,3.29007092843244E-06,1.67269927348363E-07
2014-09-12 12:00:00,1.17260406301794E-07,6.13617699423335E-08,1.07049212189288E-07,8.34672118697591E-08,2.3731360343513E-08,1.70255945315425E-06,3.19631742214047E-06,1.62186523163718E-07
2014-09-13 00:00:00,9.54576758809995E-08,5.60804995976685E-08,1.1044252078663E-07,8.40328873046602E-08,2.3818560488055E-08,1.66676100657361E-06,3.13289473127125E-06,1.6117542022876E-07
2014-09-13 12:00:00,1.17329005228753E-07,6.18596457719908E-08,1.09440307147774E-07,8.53298000368233E-08,2.41229365581312E-08,1.58650373554819E-06,2.98665775420633E-06,1.52933653158964E-07
2014-09-14 00:00:00,9.45892505202536E-08,5.65184809664881E-08,1.11785225134635E-07,8.65890893479954E-08,2.43451401911771E-08,1.58045323702876E-06,2.97718964350749E-06,1.54130023135364E-07
2014-09-14 12:00:00,1.17008581485811E-07,6.11520272786757E-08,1.08634064218014E-07,8.63042612195008E-08,2.43524277984179E-08,1.54342443087097E-06,2.90719348598577E-06,1.49203280172141E-07
2014-09-15 00:00:00,9.27424595272318E-08,5.57752956044764E-08,1.11423163278023E-07,8.75181614617062E-08,2.45450351534744E-08,1.53377726161305E-06,2.88931370336143E-06,1.50376952002148E-07
2014-09-15 12:00:00,1.13540270127289E-07,5.92798239532223E-08,1.0882626360077E-07,8.57845043147568E-08,2.42444427555143E-08,1.50884805644751E-06,2.83675487805367E-06,1.46865446897283E-07
2014-09-16 00:00:00,9.00395831557227E-08,5.41996385773163E-08,1.1214893896948E-07,8.70332082946657E-08,2.44954152791895E-08,1.50700417992544E-06,2.82521260428879E-06,1.48630489653406E-07
2014-09-16 12:00:00,1.10989152992199E-07,5.76840422601262E-08,1.10337399604664E-07,8.614555233105E-08,2.44657947738723E-08,1.47797152988722E-06,2.78364816562063E-06,1.45038033060428E-07
2014-09-17 00:00:00,8.85125176308695E-08,5.13627811018599E-08,1.09623371446889E-07,8.60326323733012E-08,2.45935492745894E-08,1.48883213428424E-06,2.77923135332322E-06,1.47652632603519E-07
2014-09-17 12:00:00,1.09290409815709E-07,5.48158780348432E-08,1.06710321986505E-07,8.46425427402468E-08,2.44754856548952E-08,1.45870231820745E-06,2.72937400268423E-06,1.44253700393509E-07
2014-09-18 00:00:00,8.81832258894593E-08,5.01219327595595E-08,1.08747754546207E-07,8.54575288413922E-08,2.47320167742811E-08,1.44856810161437E-06,2.68467643963234E-06,1.45089829530501E-07
2014-09-18 12:00:00,1.11402732392046E-07,5.5050498455701E-08,1.05624765775256E-07,8.52252291830862E-08,2.48458140764357E-08,1.43003248806637E-06,2.65657984315794E-06,1.41666014546603E-07
2014-09-19 00:00:00,8.94277507500252E-08,5.08984301139506E-08,1.08176424306368E-07,8.6942884612925E-08,2.52747460833651E-08,1.40945329232058E-06,2.59826420039376E-06,1.41733763059767E-07
2014-09-19 12:00:00,1.14303006844553E-07,5.54081615386619E-08,1.04080009490723E-07,8.54972064330612E-08,2.51592185349167E-08,1.40251929731944E-06,2.58099034049829E-06,1.3909725160546E-07
2014-09-20 00:00:00,9.30601161666553E-08,5.00993020204644E-08,1.04910726196997E-07,8.60007524611074E-08,2.54817893814364E-08,1.38475426379267E-06,2.52842685039185E-06,1.3922547231224E-07
2014-09-20 12:00:00,1.18001417504033E-07,5.53394550519694E-08,1.0359197847796E-07,8.48641512063892E-08,2.52847527597608E-08,1.37864223064355E-06,2.52093934739457E-06,1.36736564104835E-07
2014-09-21 00:00:00,9.45930705339753E-08,4.95628827396171E-08,1.04022047241853E-07,8.49124199955924E-08,2.54032014453352E-08,1.37972411867138E-06,2.50600820521104E-06,1.38472408952961E-07
2014-09-21 12:00:00,1.18658414544177E-07,5.40274983081592E-08,1.01715238305382E-07,8.40355218364076E-08,2.53188294583179E-08,1.37759380142368E-06,2.51139761775913E-06,1.3631549670537E-07
2014-09-22 00:00:00,9.4430462806264E-08,4.79577897053905E-08,1.02683472862405E-07,8.32088914962248E-08,2.52512358324681E-08,1.39745654965074E-06,2.52810856696095E-06,1.39382587866453E-07
2014-09-22 12:00:00,1.18262282369129E-07,5.1461732984904E-08,1.00008717416825E-07,8.12912288457178E-08,2.50210406011021E-08,1.40907867783779E-06,2.53872550941715E-06,1.38266791336605E-07
2014-09-23 00:00:00,9.34624370811124E-08,4.74784772229416E-08,1.05302538560455E-07,8.28764594014949E-08,2.53793227983447E-08,1.44075852708405E-06,2.5964951479871E-06,1.42023327366841E-07
2014-09-23 12:00:00,1.16184870498976E-07,5.01642869628669E-08,1.01670997992788E-07,8.04989492359148E-08,2.51803117709591E-08,1.48405774409159E-06,2.66502948940604E-06,1.42849530492693E-07
2014-09-24 00:00:00,9.31261864187316E-08,4.55630512062659E-08,1.04877360263126E-07,8.11001327283586E-08,2.54528852321732E-08,1.54666242325499E-06,2.77032858829634E-06,1.48592211560612E-07
2014-09-24 12:00:00,1.1566966538361E-07,4.75035839565681E-08,1.01337694410609E-07,7.74397890240298E-08,2.47910846639869E-08,1.60458222736166E-06,2.85268310653701E-06,1.50630121635083E-07
2014-09-25 00:00:00,9.40889487726475E-08,4.30251668927013E-08,1.02871102884346E-07,7.5908501249052E-08,2.45667555240498E-08,1.67777997093341E-06,2.96612864892416E-06,1.56829200769975E-07
2014-09-25 12:00:00,1.18076180057673E-07,4.64834855819188E-08,1.02003469609837E-07,7.50445711860262E-08,2.45530406109352E-08,1.71264034588852E-06,3.03013377377022E-06,1.5709573433772E-07
2014-09-26 00:00:00,9.54730951710425E-08,4.20887157015437E-08,1.04831602330237E-07,7.42938377029786E-08,2.43902893306121E-08,1.75314647954248E-06,3.10570074771444E-06,1.61767554805321E-07
2014-09-26 12:00:00,1.17557972939835E-07,4.57319961438628E-08,1.05143363063918E-07,7.48839007019149E-08,2.4654901274268E-08,1.72659624088617E-06,3.08561601524452E-06,1.58055574938792E-07
2014-09-27 00:00:00,9.40560548545277E-08,4.13640743811313E-08,1.06544425503288E-07,7.34762291955268E-08,2.43209228225519E-08,1.77455597991972E-06,3.15783793495858E-06,1.6363261758432E-07
2014-09-27 12:00:00,1.19023688882561E-07,4.5011194495253E-08,1.0453665403825E-07,7.13936866006834E-08,2.38571296620558E-08,1.79482538458291E-06,3.15353082207353E-06,1.63799537589464E-07
2014-09-28 00:00:00,9.88398647698178E-08,4.15945066242685E-08,1.08398921474384E-07,7.10328847871359E-08,2.37416309894285E-08,1.72405337411048E-06,3.0570792753666E-06,1.60392218409363E-07
2014-09-28 12:00:00,1.22930068713679E-07,4.56054578991777E-08,1.08161304878522E-07,7.08888137723763E-08,2.37591750572839E-08,1.65719886159876E-06,2.97091752965893E-06,1.54657419302065E-07
2014-09-29 00:00:00,1.01547410754973E-07,4.2523358573523E-08,1.11724916322899E-07,7.06568292975615E-08,2.3564283379217E-08,1.61992254070475E-06,2.90741162917725E-06,1.53987178912389E-07
2014-09-29 12:00:00,1.23991791182867E-07,4.75836024071145E-08,1.11355786498931E-07,7.18339536129558E-08,2.38891959978683E-08,1.53929516018548E-06,2.79541270570651E-06,1.46381556906439E-07
2014-09-30 00:00:00,9.87410914617382E-08,4.41368459798253E-08,1.13414085394376E-07,7.09291794680515E-08,2.34168281626701E-08,1.55111517990845E-06,2.78823173264486E-06,1.49788998387281E-07
2014-09-30 12:00:00,1.21304385681854E-07,4.88668252369E-08,1.09426592445112E-07,7.12746634088232E-08,2.34898395529396E-08,1.4628446943917E-06,2.6704483119187E-06,1.41748052905595E-07
2014-10-01 00:00:00,9.71168287040402E-08,4.49407785702492E-08,1.10166266795241E-07,7.13195608146938E-08,2.34347833002636E-08,1.41819839345823E-06,2.58456559263199E-06,1.40754473705999E-07
2014-10-01 12:00:00,1.16472756384318E-07,5.07691961680944E-08,1.17141236286132E-07,7.15609509798271E-08,2.3344832345707E-08,1.35774330004434E-06,2.50876456762597E-06,1.35152794751334E-07
2014-10-02 00:00:00,9.20401245364359E-08,4.70575660461468E-08,1.17663727297837E-07,7.26257756587788E-08,2.35172491415421E-08,1.3112396497997E-06,2.41994793767114E-06,1.33576859571001E-07
2014-10-02 12:00:00,1.11321127921494E-07,5.03689718680601E-08,1.1078299631996E-07,7.15210125274789E-08,2.32634472706323E-08,1.25275180121099E-06,2.32575135591352E-06,1.27945117130076E-07
2014-10-03 00:00:00,8.83461339550371E-08,4.80055398809324E-08,1.13783953181707E-07,7.36212998285329E-08,2.36266591909809E-08,1.24200139007802E-06,2.30495155238514E-06,1.28626734532269E-07
2014-10-03 12:00:00,1.06442151654421E-07,5.22873630777126E-08,1.0989643955742E-07,7.33148319958652E-08,2.34915167393931E-08,1.21196399251562E-06,2.26846834324286E-06,1.24990649051482E-07
2014-10-04 00:00:00,8.57964596319954E-08,4.85385992749234E-08,1.11907982888879E-07,7.43082974435193E-08,2.36959246500857E-08,1.2185156421723E-06,2.26969924536773E-06,1.26951007500738E-07
2014-10-04 12:00:00,1.04878424442724E-07,5.11377689342574E-08,1.05540913996595E-07,7.21907970136869E-08,2.3237894456373E-08,1.20787305482206E-06,2.26487665220573E-06,1.24922788124513E-07
2014-10-05 00:00:00,8.5092593667003E-08,4.71104715404515E-08,1.07498337064452E-07,7.28529586291366E-08,2.33982422400785E-08,1.25170089215454E-06,2.33996740873836E-06,1.29481510684029E-07
2014-10-05 12:00:00,9.14081418901821E-08,4.52346178018827E-08,9.82840280562828E-08,6.91378036717339E-08,2.26670886098535E-08,1.25655665485064E-06,2.33935746155549E-06,1.2982497498439E-07
2014-10-06 00:00:00,7.77859980230454E-08,4.26171310304336E-08,9.87296677002319E-08,6.8652262064219E-08,2.2471349291498E-08,1.2965020820787E-06,2.41391892010894E-06,1.34042742014735E-07
2014-10-06 12:00:00,1.01635655829798E-07,4.9722666829928E-08,1.00077748223892E-07,6.9985741128236E-08,2.26280382520362E-08,1.29349824097104E-06,2.42506305384826E-06,1.31773278819975E-07
2014-10-07 00:00:00,8.19221963462438E-08,4.40717600980104E-08,9.87376506240542E-08,6.88668648193721E-08,2.23185735340196E-08,1.30614516488371E-06,2.44836225339241E-06,1.34594034993627E-07
2014-10-07 12:00:00,1.03322255242731E-07,4.92735426491114E-08,9.90474062611523E-08,6.93954950651182E-08,2.23954640850321E-08,1.32164478256299E-06,2.48687588371835E-06,1.33712910292658E-07
2014-10-08 00:00:00,8.4617828256392E-08,4.43332325777498E-08,9.81132370032117E-08,6.8205130448897E-08,2.20405012370467E-08,1.35091786251857E-06,2.53855336687313E-06,1.37538547542018E-07
2014-10-08 12:00:00,1.04530007786239E-07,4.89790605784438E-08,9.95501144098636E-08,6.87170069426979E-08,2.2151833467655E-08,1.36944148074598E-06,2.5800678322414E-06,1.36950547894192E-07
2014-10-09 00:00:00,8.54174085461784E-08,4.31309312379015E-08,9.68408676638263E-08,6.68483596667183E-08,2.16999065594248E-08,1.40490278630259E-06,2.64083532221657E-06,1.41255255454564E-07
2014-10-09 12:00:00,1.04494095996323E-07,4.87862207696994E-08,1.00203531865106E-07,6.92420326438711E-08,2.22817024814738E-08,1.40368061725589E-06,2.65777167293339E-06,1.38936301909738E-07
2014-10-10 00:00:00,8.48831667879954E-08,4.44421278580679E-08,1.01386519124143E-07,6.90263012572492E-08,2.22021579568833E-08,1.44091474422976E-06,2.72099435354098E-06,1.43041889703693E-07
2014-10-10 12:00:00,1.03780129016615E-07,4.93248106152006E-08,1.01059496208595E-07,7.00070264993407E-08,2.24626654902563E-08,1.43122452215468E-06,2.69846540359989E-06,1.40341818563002E-07
2014-10-11 00:00:00,8.47696019774801E-08,4.48624914115472E-08,1.02050301053126E-07,6.95992779162028E-08,2.23167826115246E-08,1.46839032372698E-06,2.76493855670242E-06,1.44448763141255E-07
2014-10-11 12:00:00,1.04431376235359E-07,4.91456246640398E-08,1.01258376750629E-07,6.99632722823488E-08,2.24873377612811E-08,1.46240550648932E-06,2.75116176063853E-06,1.42010378779643E-07
2014-10-12 00:00:00,8.64193806054883E-08,4.39212731219412E-08,1.01332230039703E-07,6.79570343131037E-08,2.2006673035343E-08,1.49274246435277E-06,2.78460897750077E-06,1.45423478634083E-07
2014-10-12 12:00:00,1.07126408390089E-07,4.62229170984812E-08,9.9113291327046E-08,6.67695275712322E-08,2.19274258011697E-08,1.49305971873786E-06,2.78066084535447E-06,1.43460860284122E-07
2014-10-13 00:00:00,8.93601773083057E-08,4.18968701846947E-08,1.00242112282425E-07,6.52826735835203E-08,2.15881178559181E-08,1.53443183253557E-06,2.83342868181573E-06,1.47920526956685E-07
2014-10-13 12:00:00,1.09996781005315E-07,4.43275379459335E-08,9.84663539740751E-08,6.46042811311833E-08,2.15524547169759E-08,1.51127892540389E-06,2.79829217650584E-06,1.44773770222007E-07
2014-10-14 00:00:00,9.28697768958931E-08,4.02686573880497E-08,1.00634335145756E-07,6.38685792134755E-08,2.13985900469238E-08,1.49635691419833E-06,2.78406185027312E-06,1.45149464555838E-07
2014-10-14 12:00:00,1.10893103148266E-07,4.2262856013215E-08,9.90478197971379E-08,6.34000711534622E-08,2.1361240315377E-08,1.47994792038346E-06,2.76915150461629E-06,1.42552777189452E-07
2014-10-15 00:00:00,9.29355451682261E-08,3.816707047292E-08,9.98164396085624E-08,6.1159696464388E-08,2.07485766067122E-08,1.49487213924333E-06,2.78423701936324E-06,1.45808994330728E-07
2014-10-15 12:00:00,1.08871680634531E-07,3.9976015320598E-08,9.82290536102517E-08,5.99018625065258E-08,2.04184181187176E-08,1.45961645535387E-06,2.71290239925813E-06,1.42589163315887E-07
2014-10-16 00:00:00,9.2302405941625E-08,3.76168942333223E-08,1.00908351132519E-07,6.00552994378527E-08,2.03808207914203E-08,1.4328489134261E-06,2.67623116792053E-06,1.41940107325953E-07
2014-10-16 12:00:00,1.08562570611864E-07,4.07052486802621E-08,1.00965927323006E-07,6.08796315349653E-08,2.0542229109734E-08,1.39154575239133E-06,2.62367590480773E-06,1.37402619565279E-07
2014-10-17 00:00:00,8.87148347470016E-08,3.82712294069534E-08,1.02255907147248E-07,6.1422988914601E-08,2.05694708910296E-08,1.36403056550755E-06,2.56857101927357E-06,1.36925273568047E-07
2014-10-17 12:00:00,1.04388150951468E-07,4.14853883829196E-08,1.02940721898674E-07,6.16566932966345E-08,2.04944277939177E-08,1.28969170109987E-06,2.44554172626795E-06,1.30465935411552E-07
2014-10-18 00:00:00,8.54537334926258E-08,3.94153219714401E-08,1.07665961897465E-07,6.24445821288134E-08,2.05298957965531E-08,1.24959645082956E-06,2.37039957087397E-06,1.29069431490184E-07
2014-10-18 12:00:00,1.02406517878235E-07,4.25205615517462E-08,1.06140642358244E-07,6.26026841455477E-08,2.0468986677192E-08,1.18075063688671E-06,2.26484607819353E-06,1.22730449926803E-07
2014-10-19 00:00:00,8.00876177619668E-08,3.90989153901047E-08,1.10943739079676E-07,6.23079350792372E-08,2.0199129947302E-08,1.17271808442125E-06,2.25171006216861E-06,1.24090812570208E-07
2014-10-19 12:00:00,9.38897506366112E-08,4.12003712546654E-08,1.05922744416987E-07,6.0377082125189E-08,1.96902647530376E-08,1.13310035047473E-06,2.16475386376323E-06,1.20652186261456E-07
2014-10-20 00:00:00,7.47092428788274E-08,3.71101778642369E-08,1.21992723346137E-07,5.82033784040676E-08,1.91410955341493E-08,1.13374492869315E-06,2.18017290725555E-06,1.23117710542509E-07
2014-10-20 12:00:00,8.71262142944096E-08,4.09960886517814E-08,1.31023411679599E-07,5.69296847528937E-08,1.87025485372607E-08,1.14254435560322E-06,2.20725364666379E-06,1.23938629802563E-07
2014-10-21 00:00:00,7.84200675399263E-08,4.13093407655994E-08,1.32552854819632E-07,5.73276075172191E-08,1.8435937859566E-08,1.13499258169767E-06,2.17108763994684E-06,1.24988741992436E-07
2014-10-21 12:00:00,1.00356876464295E-07,4.94104002599773E-08,1.27404769730223E-07,5.89083626526833E-08,1.85336921633777E-08,1.10750597394538E-06,2.16007506121595E-06,1.21055374381019E-07
2014-10-22 00:00:00,8.5276085621926E-08,4.50193919128769E-08,1.12298853302879E-07,5.80684971325531E-08,1.82342412152977E-08,1.12865878010553E-06,2.1835066567931E-06,1.23955654503475E-07
2014-10-22 12:00:00,1.04355348820379E-07,5.07055803400945E-08,1.08953755482025E-07,5.83853906764117E-08,1.81377092060307E-08,1.11067507884228E-06,2.16825401387396E-06,1.21154293884105E-07
2014-10-23 00:00:00,8.64134781681564E-08,4.82303130438811E-08,1.13158586340173E-07,5.93060929580705E-08,1.79641335686099E-08,1.11697837237038E-06,2.18749494455058E-06,1.2309744099316E-07
2014-10-23 12:00:00,1.01595234456439E-07,5.20326698668276E-08,1.09404520142243E-07,5.97296796901829E-08,1.80726109177772E-08,1.13338290365092E-06,2.21573385908686E-06,1.22569873337329E-07
2014-10-24 00:00:00,8.45823077436582E-08,4.69672851019059E-08,1.0962467092098E-07,5.95774507058949E-08,1.78449984546611E-08,1.10718624442277E-06,2.17302047669912E-06,1.22235726584805E-07
2014-10-24 12:00:00,9.96502570503079E-08,5.12217503938029E-08,1.08249765666196E-07,6.03131887897761E-08,1.79843486712686E-08,1.1428026262598E-06,2.24201478405715E-06,1.2288494963091E-07
2014-10-25 00:00:00,8.22606781811668E-08,4.78889118197584E-08,1.13255958001532E-07,6.0869510229789E-08,1.78112379388851E-08,1.16182798933174E-06,2.28324083511652E-06,1.25689627114508E-07
2014-10-25 12:00:00,9.79633660271797E-08,5.04576861693219E-08,1.08591335295069E-07,6.01007461273828E-08,1.76736349887394E-08,1.15258503789227E-06,2.2664291934484E-06,1.23344186474779E-07
2014-10-26 00:00:00,8.18386843764018E-08,4.56987666988316E-08,1.07639773606691E-07,5.92929200218875E-08,1.73244133836787E-08,1.18737604659198E-06,2.30239027718209E-06,1.27240600793668E-07
2014-10-26 12:00:00,9.7567790176725E-08,4.99578738806362E-08,1.06157084023651E-07,5.97372881803885E-08,1.7382737824505E-08,1.19016519259437E-06,2.31459157907567E-06,1.25708245521135E-07
2014-10-27 00:00:00,8.20212164602668E-08,4.57197604545917E-08,1.07714630173572E-07,5.89393992989225E-08,1.69415890116908E-08,1.2262638846939E-06,2.36475997555506E-06,1.2986485828585E-07
2014-10-27 12:00:00,9.81455088519236E-08,4.87289878301375E-08,1.04785336266191E-07,5.82553852452954E-08,1.68011973668359E-08,1.21552033670697E-06,2.34969674422868E-06,1.27588646867831E-07
2014-10-28 00:00:00,8.35149666155329E-08,4.4771354557452E-08,1.0564790990402E-07,5.80639207784278E-08,1.66339287283882E-08,1.24394294314275E-06,2.39157672432548E-06,1.30869068225702E-07
2014-10-28 12:00:00,9.96045862999416E-08,4.94098811024455E-08,1.06768549042095E-07,5.97560920887609E-08,1.70195611969645E-08,1.18186410738561E-06,2.28640881844268E-06,1.24372923272701E-07
2014-10-29 00:00:00,8.33607176909161E-08,4.52711947339425E-08,1.07313330564035E-07,5.8788768320005E-08,1.66139344608953E-08,1.19346663770971E-06,2.28517193187968E-06,1.27031900729953E-07
2014-10-29 12:00:00,9.92605123700845E-08,4.89384472210119E-08,1.06279249103075E-07,5.96179605624686E-08,1.68155721545351E-08,1.16221393153574E-06,2.2423478298725E-06,1.2289983216747E-07
2014-10-30 00:00:00,8.32121269281848E-08,4.57231743893989E-08,1.10398744947921E-07,5.95127992555538E-08,1.66269012528869E-08,1.15950792798662E-06,2.21998415101595E-06,1.24301496350982E-07
2014-10-30 12:00:00,9.51747969810467E-08,4.73832036963191E-08,1.07028700074582E-07,5.92077721770688E-08,1.66225301136164E-08,1.14836051449835E-06,2.21040349903373E-06,1.22094484350277E-07
2014-10-31 00:00:00,8.07932561998939E-08,4.49633491430495E-08,1.10537919528749E-07,5.99188951613417E-08,1.6713708095389E-08,1.15553668164385E-06,2.21312112482044E-06,1.23612967692255E-07
2014-10-31 12:00:00,9.06112452827943E-08,4.73723989582372E-08,1.08763327059723E-07,5.96409314560242E-08,1.66459557136487E-08,1.13978328608732E-06,2.19353944722004E-06,1.21585234735456E-07
2014-11-01 00:00:00,7.80605320287198E-08,4.3241335651207E-08,1.08141766639308E-07,5.82548636032067E-08,1.63342121240757E-08,1.18130050065418E-06,2.23531168958491E-06,1.25825780571329E-07
2014-11-01 12:00:00,9.70995828320635E-08,4.40362751450694E-08,1.03543414416439E-07,5.61419005809638E-08,1.60896714646546E-08,1.16821319204032E-06,2.21690049252944E-06,1.23661900313784E-07
2014-11-02 00:00:00,8.31794736299486E-08,4.007656077374E-08,1.00589275443165E-07,5.38441522777952E-08,1.56925812797351E-08,1.24049150176991E-06,2.30585851130684E-06,1.30927254129241E-07
2014-11-02 12:00:00,1.048394628668E-07,4.3043988711285E-08,9.81563084557047E-08,5.3067163773292E-08,1.5629705964935E-08,1.23450795430958E-06,2.31469531166945E-06,1.29459835076313E-07
2014-11-03 00:00:00,9.38158926640296E-08,4.05400080674397E-08,9.80392083364537E-08,5.14795918412358E-08,1.52964171812389E-08,1.25363642696087E-06,2.3327489025084E-06,1.32819512058434E-07
2014-11-03 12:00:00,1.20530600619483E-07,4.47017690201232E-08,9.96320372014611E-08,5.12736246688169E-08,1.52081168285664E-08,1.23120917338848E-06,2.32123720808329E-06,1.30014137868502E-07
2014-11-04 00:00:00,1.06237509634515E-07,4.24377488349518E-08,1.04364534518952E-07,5.10198508717089E-08,1.50787364233339E-08,1.24037415092745E-06,2.33929494644538E-06,1.32388140266898E-07
2014-11-04 12:00:00,1.24893527591922E-07,4.60429794230821E-08,1.05033056845146E-07,5.12657055256652E-08,1.50373713462709E-08,1.22166635403913E-06,2.31512082140602E-06,1.29975824140854E-07
2014-11-05 00:00:00,1.05465550872125E-07,4.29960973570214E-08,1.0357734532468E-07,5.05880746258012E-08,1.48271851427874E-08,1.26524916669049E-06,2.38047381821177E-06,1.34747257406021E-07
